RA,DEC,LAMBDA,Z
154.44443490874082,22.239783270718615,69.6736831665039,
151.1248514082601,19.901909891301077,57.454444885253906,
155.4996052273015,20.92164457199014,68.78889465332031,0.5516700744628906
152.1328100631332,18.956938082134666,59.483360290527344,0.4957723617553711
153.64043178854675,22.505743892225073,54.342430114746094,
151.74839279284782,21.135420436114906,63.03776550292969,
150.16401319195217,19.68870515039874,54.38819885253906,
126.39708921239392,48.29541321972677,57.469703674316406,0.18303385376930237
128.658424231424,47.62049290061638,50.83378601074219,0.5484738349914551
138.9182584493857,50.781761667855406,69.81097412109375,
261.194947638601,32.04302165573092,85.93548583984375,
262.41482666103707,31.43561466853684,60.627479553222656,
259.60990135302336,30.080620241056856,62.351295471191406,0.2740670442581177
260.86723587358216,32.82034829108144,51.352455139160156,0.22474844753742218
260.8559131340354,33.39681199660322,51.29143524169922,
11.622199893045263,20.46801265525455,123.3559341430664,
10.479346042076088,21.377058662332992,60.627479553222656,
13.512649990710997,20.230530227769897,63.388633728027344,
11.683770895355508,19.403458095787112,88.10169219970703,
10.692207650782393,17.960506937838662,50.02527618408203,
12.95257476466918,20.127854025498596,50.29986572265625,
9.57401781310216,17.200538757116924,50.58970642089844,
13.25620209242436,20.801488153908355,53.839019775390625,
12.530179754042933,19.943703775960635,55.44078826904297,
12.634035311057403,19.813547271273354,55.272987365722656,
12.767560342323122,20.65809297292381,53.335601806640625,
9.673129606312386,18.842593184090568,50.0557861328125,
201.85063858272576,53.78234929625666,120.8236083984375,0.41126522421836853
201.94493060868535,52.6139950791896,66.22605895996094,
198.0008720889678,53.157097493399995,55.318748474121094,
198.65902107417392,54.74899026053431,124.54582214355469,
201.04040421825852,52.27393741623303,51.30669403076172,0.450303852558136
201.76742651329383,53.30738553205706,57.210365295410156,
199.44049798855923,52.83983697634726,58.995201110839844,
201.55656784921524,53.44052773322819,54.46446990966797,
198.79684883904295,54.62793015598318,67.96512603759766,
256.5021407366379,36.95790778545307,70.13133239746094,0.2784689962863922
259.10537785778376,34.21070728156,54.22039031982422,0.25671640038490295
236.93380550115586,33.75284310454564,84.44049835205078,0.40080633759498596
234.72879540204923,33.68529968681204,50.60496520996094,0.1953294426202774
321.44315800893634,0.9310812422797796,56.783226013183594,0.13500916957855225
322.4709732845688,2.478201688397181,52.72540283203125,0.42896178364753723
114.33720906162358,35.29491907023847,76.17230224609375,0.21040427684783936
115.22482697988754,34.76680146621434,71.74835968017578,
112.40519947578113,34.29460889660054,76.69097137451172,
113.0010966155663,33.025217333756146,58.15617370605469,0.30475613474845886
115.5225904560883,31.52397880229683,50.95582580566406,0.32732540369033813
115.78000151285968,34.5642397663731,79.08599853515625,0.572490394115448
113.9291222108063,34.922057295186654,61.374977111816406,
112.17164172902247,33.83100407491486,55.22721862792969,
117.22093295986875,32.231434332215755,50.147315979003906,
115.55353451684802,30.572541306693132,51.27618408203125,0.48334959149360657
139.06988290450863,29.818702726280243,108.78743743896484,
137.21957030176418,28.86226140101609,50.452415466308594,
140.88069166124166,33.88641253748873,51.09312438964844,0.23361946642398834
137.11922688870726,32.97425101735835,53.39662170410156,
139.28140903051758,27.568155228611822,54.87635803222656,0.3413501977920532
140.37222257251344,29.959760651275488,55.8984375,0.4318344295024872
138.27424940189545,27.1451938007514,51.74908447265625,
140.28419143934744,30.11799677449035,57.3629150390625,
137.22817574483054,31.95074665542906,57.11883544921875,
139.09772058853304,29.26750461646224,58.751121520996094,
140.6378525207147,34.114600051597364,56.981544494628906,
141.4788034179344,30.83914250256971,59.84947967529297,
135.75675112011302,30.242087677250073,57.43919372558594,
202.3774651611493,22.717299915787546,105.53812408447266,0.4396404027938843
202.19222357744425,18.490889468136643,112.34184265136719,
202.83258199171837,18.595604486454732,68.0108871459961,0.31101077795028687
209.52691661884077,21.314940840329328,87.82710266113281,0.4269786775112152
207.50812631474057,19.81329251839024,60.2918701171875,0.30458787083625793
205.13602143075644,22.669176945946912,62.71741485595703,0.2674412131309509
205.26683840215833,22.20072852586465,54.38819885253906,0.3517812192440033
205.0080426135454,19.563042097388255,54.601768493652344,0.46760478615760803
203.39074651906685,17.188146812089837,83.28112030029297,0.5311750173568726
202.45702240030386,17.699688836714877,55.63910675048828,0.44434860348701477
203.96152857427617,17.107239121028837,52.25250244140625,0.4716671407222748
202.97939309052177,22.5387708221199,51.81010437011719,0.43821585178375244
202.46104969238624,16.393868179530628,59.98677062988281,0.48318833112716675
203.0921759704936,23.223396237528913,72.495849609375,
206.47587861675376,20.84475317340227,56.43236541748047,0.5671772360801697
207.6605663063029,19.43894212222126,58.62908172607422,0.5351614952087402
205.3543715544236,20.01727789173471,57.82056427001953,
181.14640472185442,3.9564206131855975,68.56006622314453,0.16266395151615143
180.9727591822912,1.7834583508627995,80.12333679199219,0.23674635589122772
180.99166586564218,1.4257630048714687,112.78424072265625,0.41302838921546936
179.04504805763236,-0.3502284625967392,66.39385986328125,0.25629743933677673
180.4319573865634,-0.1844866106875251,52.28301239013672,0.1669238656759262
181.78942919517274,4.412437405775712,56.21879577636719,0.2353546917438507
178.26066467851456,1.0405482277524738,64.5937728881836,0.40324580669403076
182.57377465716476,2.3954595268227714,60.932579040527344,0.38321709632873535
180.85390330404414,1.3802175732811224,60.61222839355469,0.42062705755233765
178.06621874943377,0.5153785599689652,64.42597198486328,0.4629606306552887
179.00841895356112,5.485283128164491,56.050987243652344,0.4755815267562866
178.39584709000974,-0.025613292045913387,66.43962860107422,0.5635380148887634
179.6064820950774,2.4676601203724218,53.51866149902344,0.4835503101348877
177.27873009194644,-1.313639121337383,61.2681884765625,0.5383071303367615
147.64382569062425,15.850169266355094,66.60742950439453,0.2294313758611679
147.0784577235164,15.583733948453114,68.71261596679688,0.3341754376888275
150.75646931263836,15.672736794406795,62.22925567626953,0.2801147997379303
150.04029672550126,17.587986443697407,53.350860595703125,0.2906879782676697
149.03761099867506,17.246520861956267,57.16460418701172,0.33259204030036926
147.56950377191646,17.535203913481226,52.145713806152344,0.3846398591995239
147.6879204494001,16.1094239191605,52.90846252441406,0.3598242700099945
148.7780154776379,16.05639679817024,57.89684295654297,0.44083988666534424
145.34244078199941,18.797276984420364,52.43556213378906,0.4721038341522217
148.83108407145738,17.356361004669196,60.673248291015625,0.4850351810455322
150.52015107168418,15.314500463783665,55.074668884277344,
149.0796663729741,16.532123634774106,54.327178955078125,0.5151136517524719
329.73453711010933,17.932070020900102,51.47449493408203,0.22637079656124115
330.3510655535357,16.33624902203355,52.9847412109375,0.3451535105705261
330.4920508148836,15.992862734128247,50.391395568847656,0.3441486954689026
330.05651425127763,16.36033673983315,97.25467681884766,
330.15678751603707,18.514443478304287,74.60103607177734,0.3910059630870819
329.7937609533467,17.227813268278307,84.85237884521484,
328.285985091827,19.45947197152079,55.60859680175781,0.45919978618621826
330.0480136859064,18.624693745224896,56.56965637207031,0.4737435579299927
330.24874448785494,18.185812023963273,60.871559143066406,0.4531826972961426
330.1229082375528,17.985799920671862,55.822166442871094,0.4731081426143646
329.6220706355086,16.967565695964414,68.91093444824219,0.5189579725265503
128.91552313766326,36.873761455891426,98.7801742553711,0.2915780544281006
131.5241507691578,36.94843215294033,83.18959045410156,0.28636032342910767
128.30762671139277,34.29748063622042,74.21966552734375,0.43667417764663696
132.34655430212734,39.528947240211224,56.752716064453125,0.34910017251968384
129.64065488936802,35.96544986810986,58.27821350097656,0.39655351638793945
130.82599352380117,32.830893939062484,67.93461608886719,
128.4416800156143,35.24697887166018,63.19031524658203,
129.7892435234963,33.80031656033725,51.33720397949219,0.5286720395088196
213.60024185108855,-0.3776437738556696,105.1262435913086,0.1377273052930832
220.13341330676081,-1.62418757631147,88.83393096923828,0.3222721219062805
216.60105050737917,-1.4492084524936852,118.4896011352539,0.4576188623905182
216.84120729764805,0.9455020744079661,54.067840576171875,0.2908228039741516
215.06931641782106,0.9552708479618168,85.32528686523438,0.5071278214454651
217.88765999412584,-1.1718518040083348,51.81010437011719,0.401714950799942
216.01427506013897,0.14336613293275183,68.43802642822266,0.5395912528038025
216.6676398689284,0.13296201672046878,73.25859832763672,0.5463157296180725
212.08330993306308,-2.0191830571214986,81.72511291503906,0.5456010699272156
215.9111894612022,0.44111363004321374,64.51750183105469,0.5298681259155273
219.98648992051858,-0.9160226566748974,63.15980529785156,0.538307249546051
215.6523545999913,0.34944522861222643,56.56965637207031,0.5173448920249939
219.03735974475856,-1.3294618694383633,61.405487060546875,
216.89336293695908,0.6754074358926865,50.28460693359375,0.5108062624931335
39.78927351247654,-1.0890705355736567,108.65013885498047,0.38328489661216736
39.84339042023378,-3.5389645258131126,68.52955627441406,
40.68896726668167,-2.4264458417876753,72.23651885986328,0.5339244604110718
38.64549338434614,-1.1412556815165558,55.22721862792969,0.5328626036643982
40.01189895414562,-0.863512147407034,55.13568878173828,0.526441216468811
347.84338236482716,5.282714716932483,153.8201141357422,
346.91626010307255,1.5155092100714385,107.93315887451172,0.3881683051586151
348.210311467709,4.785134550477622,93.4866943359375,0.3074301481246948
349.7101958615306,4.371843127104679,63.708984375,0.3179985284805298
348.93771415822897,0.8867328708191784,60.74951934814453,0.3321113586425781
349.19597341823527,4.7352263236690755,52.49658203125,0.308100163936615
349.17904636561457,5.230260642859267,71.47377014160156,0.3814981281757355
345.4936488032329,2.6420008671430777,86.85078430175781,0.4479416012763977
347.8224243990329,4.823258898380414,50.376136779785156,0.40825220942497253
346.1051037261094,2.2089081238226775,64.41071319580078,
346.0515023752969,2.5049701566786253,55.822166442871094,0.5590946674346924
348.70485573805786,5.551193035828159,52.847442626953125,0.5650601983070374
348.6142976861088,2.5464243569519613,59.925750732421875,
203.10213421280994,50.40715638104107,51.855873107910156,
207.89997411439782,52.103289449415286,180.0586700439453,
207.91816600340883,52.579157015117104,56.279815673828125,
204.73988117263576,52.68849640685876,83.67774963378906,
202.16568070077665,51.48658291581706,56.798484802246094,
173.2174449797248,39.84333417776916,94.9664306640625,
176.08095749135367,39.91829876800995,78.9334487915039,0.29708579182624817
172.9857040604108,39.10783686442987,65.12770080566406,0.2318522185087204
174.2715952073045,40.21858593672773,76.904541015625,0.2883763313293457
173.44985442111386,39.833520527714775,60.24610900878906,0.293764591217041
172.4733946613842,38.833000685830406,87.67455291748047,0.4991949200630188
172.0350144457426,36.61247780884488,54.95262908935547,0.3673866391181946
172.42874938180967,41.21629533783879,90.87809753417969,0.4377451539039612
173.19786284108426,36.71178385111008,72.16024017333984,0.47221893072128296
173.1661497710445,37.37927984738658,87.09486389160156,
173.15120529673948,36.437849373019986,50.04052734375,0.3488600552082062
173.6918928113295,39.61547381710486,50.48292541503906,0.35635244846343994
171.45217653605874,37.85289718824749,58.53755187988281,0.476938933134079
174.05998047566862,41.05414842785696,66.19554901123047,0.5246878862380981
172.79005463419918,35.90594501482901,65.52433013916016,
172.75181102364502,38.41036774587474,55.16619873046875,
176.91020925305511,40.77124746829759,56.264556884765625,0.5490201115608215
175.5804981523085,41.80608836860775,51.23041534423828,0.5558594465255737
173.44236954929198,36.612460440627586,51.58128356933594,
171.96453584388428,38.58146913828661,56.767974853515625,0.4956827759742737
349.9376324602792,-1.291320103996125,78.2774887084961,
345.81975604562376,-0.8539566918380128,71.71784973144531,0.2685433626174927
345.64610055203656,0.0428652986406471,123.03558349609375,0.5166606307029724
347.06986980738634,-0.29522150068585223,53.93054962158203,0.38705334067344666
344.9953160169144,-1.5911775131028432,51.672813415527344,
345.2014489857853,0.35259328954392893,53.793251037597656,0.460610032081604
343.37803610345924,-0.46727377138510584,82.1675033569336,
343.62674330730755,-1.8137224340916986,56.41710662841797,
346.31625600459324,-0.08989711325460698,54.571258544921875,0.5275258421897888
345.89119983115296,0.14296220281651445,53.839019775390625,0.5159919857978821
348.4770456547446,-1.0801294552875371,52.115203857421875,0.531166672706604
248.78848636394582,15.497636327531435,143.0806121826172,0.47448983788490295
245.78868811212465,14.363736557833082,59.55963134765625,0.3154187798500061
249.19627416908241,16.910712378116965,88.46781158447266,
247.0202596112294,17.31960790603683,80.62675476074219,0.4603673219680786
248.51392725163748,17.051356455047177,74.47899627685547,0.47629860043525696
247.77410486114331,15.492741398341048,87.85761260986328,0.5125146508216858
249.85206325267364,13.770316717189452,79.46737670898438,0.47211259603500366
248.8915386043318,10.183941996971784,81.7708740234375,
250.6094368790026,14.463338120205137,61.176658630371094,0.48033076524734497
247.89965009862212,11.114947741383691,53.76274108886719,
246.68067133872313,16.794748933383822,52.77117156982422,
251.7330174142769,15.971035887400879,51.04735565185547,
210.07029108692956,4.643334074338721,52.17622375488281,0.15701645612716675
211.98477434342394,1.3519390103668711,82.59464263916016,0.45867735147476196
212.0259882384982,-0.47596135209108087,93.92909240722656,
211.8471529807171,1.3717793905082567,89.6882095336914,0.4581356346607208
210.86371964147457,-1.7258409939276926,59.224021911621094,0.40473249554634094
213.98776242653372,2.606505267776179,69.44485473632812,
214.67285213849397,2.1671644011423137,60.96308898925781,0.398903489112854
210.6372250715203,3.223992700719863,68.48379516601562,
210.5112316576404,-0.6557070192578057,58.674842834472656,0.4430333375930786
211.28499848722288,-0.4750813111552197,96.56819915771484,
210.78171276462774,3.7748520771158574,60.55120849609375,0.46592432260513306
213.11128757167717,2.773002574501657,75.31802368164062,
211.79588929112813,-0.2697187317873672,61.80211639404297,
213.04886703160537,7.0268931129424095,60.12406921386719,
214.11829899217236,2.956156414940199,50.29986572265625,0.493415504693985
214.61980538227886,2.322252890932877,63.69373321533203,
187.77102647646683,15.936582068104899,58.38500213623047,0.1907651722431183
187.58683475727122,16.293705414452084,50.421905517578125,
188.4805524041326,15.43305233971104,51.352455139160156,0.2340012490749359
186.15933196885288,14.90971963632253,54.540748596191406,0.3513111174106598
188.9496125154609,15.555829720794131,53.70172119140625,0.2846115827560425
190.94791081241857,13.917656080503939,58.04939270019531,0.42424944043159485
187.1965188616682,15.05868653646667,71.58055114746094,0.5618876814842224
190.90492481093347,15.422349687769666,57.91209411621094,0.3745771050453186
185.22639173780124,16.524483969526962,59.87998962402344,0.4966166913509369
184.19632561597174,16.375932348604806,50.74225616455078,0.45796719193458557
190.3283552159633,14.489761156258744,56.95103454589844,0.49737462401390076
188.31976859170373,17.163916928532874,61.191917419433594,0.5253504514694214
190.126068895963,13.989169852988796,70.0703125,
189.16583633200662,15.508491161555565,51.21516418457031,0.47831955552101135
190.00244687699458,15.90689575014737,51.30669403076172,
185.50570006179672,16.52238234415688,53.27458190917969,0.5400575399398804
189.53701323034522,15.030893394830294,58.8426513671875,
235.36044301080486,4.731995586641538,53.381370544433594,0.10939936339855194
239.46389235889933,3.4069578637232216,77.31642150878906,0.3962050676345825
238.46343460239808,2.587602980945358,61.863136291503906,0.4284670948982239
236.2934029472178,4.28575820622568,60.03253936767578,0.40304383635520935
239.99482621192777,6.08876309188671,58.09515380859375,
348.047025572039,15.222427800215486,152.29461669921875,
347.1634258934698,15.95571400847977,134.76666259765625,
346.5136788243477,15.916141125857607,79.330078125,
347.1920808931165,15.434873429570825,130.64781188964844,
345.9169772001915,16.851105029337855,54.49497985839844,
348.4038386729764,16.545252055615403,50.34562683105469,
345.69327717702157,17.507915647868717,53.53392028808594,
347.90068034616735,14.941751539359238,62.732666015625,
345.84212868020575,17.56657045095298,55.044158935546875,
346.95812746662364,16.387945600831557,80.53522491455078,
343.99781221569776,16.05814700089773,110.60277557373047,
347.99040549519634,16.55471080854021,85.90497589111328,
346.76787049850964,15.887237541333146,66.47013854980469,
348.2001377418773,15.047580276265101,57.515464782714844,0.46635282039642334
346.8344997934765,16.220425738317708,64.16663360595703,
345.0051293380212,16.424894309889787,53.4576416015625,
347.08180109418527,16.044664021837455,62.900474548339844,
344.89189883970187,17.66785415485259,74.90613555908203,
346.9741731824384,15.569459612358907,64.54801177978516,
347.44968176391603,15.74519748720077,54.601768493652344,
347.83903705127284,15.342550002720287,53.549171447753906,
161.87087891344262,15.233911753538266,127.6578369140625,0.20975200831890106
160.79618668858672,15.03108195004874,120.8388671875,
163.18553954242202,16.569247148649914,117.19292449951172,0.4446594715118408
164.78608052129363,17.034539922172414,104.48553466796875,0.41884469985961914
163.16658625279373,15.847580924165083,79.52839660644531,
162.0240091634888,14.846911005624552,91.38150787353516,0.47923406958580017
161.09954734768752,15.042254814657932,85.40155792236328,
161.81605422767734,14.408018017969312,67.98037719726562,0.48588359355926514
166.23078590667126,15.357663392872102,50.696495056152344,0.44404157996177673
165.17891531755967,14.440772395111557,55.12043762207031,0.43782737851142883
163.6818751690496,14.508784011475637,62.412315368652344,0.4941985607147217
336.04089593442404,0.3259735895452938,57.454444885253906,0.1456143707036972
334.9912789580178,-1.4816747754715451,69.9635238647461,0.3433208763599396
335.21476898845265,0.9709743712809742,53.564430236816406,0.3181808292865753
336.3497534411971,-2.460603858897957,51.108375549316406,0.27387985587120056
335.5648376866566,-1.0032741526755464,55.791656494140625,0.3365059494972229
335.74631059199197,-1.753703433961624,62.625885009765625,0.3994116485118866
336.6686039832833,-0.5771320417857262,52.75591278076172,
338.06542280689484,-0.8180203535548075,62.44282531738281,0.5004088878631592
336.4072999236374,-0.31003907755629934,58.59857177734375,0.40627092123031616
336.15984724786284,-2.37433795404627,62.122467041015625,
333.9810194528758,-0.7757775128968809,55.547576904296875,0.44292667508125305
334.706627271865,-0.7292952714867689,62.45807647705078,
333.57808395331233,1.1767195801875026,66.19554901123047,0.5663751363754272
335.9452798689911,-2.753271753096635,57.83582305908203,0.3926202058792114
333.67984065788744,1.1532391337148706,50.72700500488281,0.46428510546684265
334.9061956024855,-0.7890094827840879,56.478126525878906,
337.5770402306772,-1.7157259135328387,50.25409698486328,0.5034446120262146
336.71549774267027,-0.3684773573776987,52.26775360107422,0.46870124340057373
334.7539349385628,-0.9740519658840947,59.895240783691406,0.5178236365318298
140.5670387584924,12.431723268191451,60.06304931640625,0.18567995727062225
142.12668615294655,12.626383085188927,102.13626861572266,0.49523648619651794
142.48049773834305,15.32868377507178,69.55164337158203,
138.70803374637657,14.213882142881824,62.29027557373047,0.4073120355606079
141.4837482049242,11.60689876843384,53.549171447753906,0.3957473039627075
141.6527666564731,12.717795119532605,78.14019012451172,0.49185672402381897
139.56477894309094,15.923392116847385,65.79891967773438,0.4794813096523285
141.3932720412912,16.124507162046452,61.00885772705078,
142.65258838363235,15.605303152711949,54.61701965332031,0.48938465118408203
353.61341183826477,6.862783311139915,137.6040802001953,0.2953520119190216
353.08147134684566,9.139169163857572,76.24857330322266,
353.18600650233026,6.790532850971362,67.0345687866211,
350.91199348144636,9.147492056641012,55.47129821777344,
351.14417305821013,8.12669885282047,51.77959442138672,
351.4124935943837,7.012144250683616,52.633872985839844,
353.2405583678477,7.287329198026215,57.469703674316406,
354.19138679783816,8.162750914548502,67.20237731933594,
353.56451363015054,7.597035060787312,53.28984069824219,
354.4777452234712,7.0226183121181585,54.72380828857422,
349.1070422748296,-1.8987226175146408,81.22169494628906,
344.1494980990754,-2.582978565075607,81.08440399169922,
345.89634558205034,-3.113553599231029,74.58578491210938,0.45256027579307556
344.7511372044438,-3.408212602810108,67.7210464477539,
345.4227234311562,-2.984454107737442,70.34490203857422,0.5019848346710205
345.00968407581513,-2.4217805227228317,51.74908447265625,0.44359415769577026
344.956104578418,-3.127766568446036,67.09558868408203,
344.9168836011098,-2.7031148304681247,64.09036254882812,
132.91195808627853,33.518376242941706,109.96206665039062,
134.05288532852518,37.937681028394884,113.95886993408203,0.41114163398742676
131.43626457393458,35.0319989208876,83.00653076171875,
135.37519826243604,34.08696996416676,57.042564392089844,0.41109368205070496
134.0706874549186,34.359729728318904,77.4689712524414,0.5291417837142944
132.54537623380622,34.353371896673266,55.547576904296875,0.45118042826652527
131.75747521530042,34.85364407017685,54.69329833984375,0.46430638432502747
136.4227308621365,34.89976956482075,60.71900939941406,0.5207635760307312
133.7123644835824,34.9420582279053,53.335601806640625,
132.0824951773051,35.8668856165305,71.97718048095703,
223.82845701931703,33.431822974239395,69.93301391601562,0.32014694809913635
229.51525912261286,36.475757453565,54.90686798095703,0.25020238757133484
226.72882258393378,34.55170499774172,64.73107147216797,0.3667086362838745
228.03134264986716,34.38439363521835,54.44921875,0.3060178756713867
226.26396618704592,36.400132061095675,63.46490478515625,0.33242079615592957
225.5200473737801,33.38182577541201,100.7175521850586,
182.77737163411422,28.795322389121328,105.40083312988281,0.3973023295402527
184.13620968219945,27.1765427788256,79.05548858642578,0.29262325167655945
183.8780164341802,27.506070107896353,59.956260681152344,0.18389128148555756
180.90672639596815,28.414666283620875,60.81053924560547,0.3640785217285156
181.93165060597636,27.644648402706686,52.54234313964844,
181.9505604846464,28.23600797662258,51.74908447265625,
187.04874654044454,28.40617418313245,90.35942840576172,0.5122014880180359
184.28065028567818,26.129573089024273,57.54597473144531,0.49884024262428284
185.50398199506844,27.156130970678888,57.286643981933594,
182.00835980416412,30.55020884334727,60.97834777832031,
183.4974071331493,30.895051797014325,55.288238525390625,0.47329676151275635
183.35520123707897,28.70751604782267,75.77567291259766,
182.03076630485953,28.365244644267744,53.808509826660156,0.4547960162162781
16.54324207894651,0.8556917872165687,78.23171997070312,0.2629878520965576
17.013448929375727,2.8665856157971237,70.08556365966797,
15.414468800900181,2.61515410182849,71.80937957763672,0.32771292328834534
14.871674890911038,3.7222405148987665,62.625885009765625,0.2715277373790741
16.3981418277678,2.5161757270981866,56.60016632080078,0.19635531306266785
16.446136068653068,-0.33816820606890396,59.87998962402344,0.3179446756839752
13.390266030936345,3.4955427416338,70.6500015258789,0.42101526260375977
15.054483332926225,1.84980963257363,70.08556365966797,0.4013501703739166
15.170006183412308,0.44084876710084875,52.17622375488281,0.4178106188774109
17.52396897145219,-2.541765312740355,56.12726593017578,0.4312369227409363
14.409562208321091,0.6300713059862001,51.108375549316406,0.42145729064941406
15.356992445953779,4.48482387586486,51.44398498535156,0.3801630437374115
16.197324743411855,4.505556563187025,55.83741760253906,
15.723324534412331,-0.3538820097805388,57.027305603027344,0.4161926209926605
13.65417691747291,2.938898584877652,56.14251708984375,0.42098039388656616
15.808733464280976,4.336746626817379,66.0582504272461,0.5055266618728638
17.20368751192106,-1.2723995921801587,54.15937042236328,
15.854143765815449,0.9310180463159022,53.76274108886719,0.5284318327903748
16.584461687431997,4.138101110492977,57.042564392089844,
334.6680863814606,-3.779925881401176,85.43206787109375,
334.9699029237337,-2.42979430217414,79.4368667602539,0.3909537196159363
334.9722434038586,-3.8341729701605707,100.4277114868164,
335.7651594266012,-3.0877068342429057,57.988372802734375,0.4328632950782776
