RA,DEC,LAMBDA,Z
136.51865392457157,10.238043245901261,35.96018981933594,0.4996988773345947
135.00175770365766,11.197175732449747,44.16736602783203,
136.93897794277387,13.156072211972676,32.64985656738281,0.4077528417110443
132.69928093007655,8.606254302724741,42.2452392578125,0.5086073279380798
131.208945578285,13.91296278436838,38.30945587158203,0.5580456852912903
130.9226807824931,10.329885005266682,33.443115234375,0.4566441774368286
138.86433749086,11.318810109455013,32.29899597167969,0.44960713386535645
136.56440125181365,9.131895866134549,35.71611022949219,0.5075135827064514
131.40958152848572,13.819570921420231,47.56922149658203,0.47612980008125305
135.96243273360338,8.995431031966664,45.769134521484375,
140.01339631067853,10.668155485649239,41.57402038574219,0.5027522444725037
135.37560704875173,12.204274685618,40.399383544921875,0.48570823669433594
201.4452965234829,41.64906984268356,55.318748474121094,
205.2257986620191,42.317556021617946,61.52752685546875,0.35912302136421204
205.12578100631038,41.26013927247793,46.013214111328125,0.2585846185684204
204.42030844848395,40.998421308492844,37.08905792236328,0.2894452214241028
201.87010453112742,43.083621688294265,37.40940856933594,0.373788446187973
203.26863998680403,40.88847822776835,38.172157287597656,0.31341469287872314
202.9577203643799,43.693065751115554,32.19220733642578,0.4156445264816284
200.0748569605027,42.34025234166694,40.689231872558594,
202.74228632796033,40.9173153291938,40.857032775878906,0.4763163626194
202.74547032451278,40.30724884237419,39.74342346191406,0.4150126576423645
201.27493216303384,40.611854739454586,40.124794006347656,0.49468618631362915
203.91392934462266,44.270940155904725,43.084259033203125,
201.5213274672082,41.00777847598626,34.556732177734375,0.48166272044181824
204.65646519403262,42.81752879119322,33.42786407470703,
9.247777917953044,19.28400403951082,45.92168426513672,
8.820245500728902,20.40511928543628,34.23637390136719,
8.609891974237257,22.05127231190804,53.320350646972656,
7.816029817406218,19.129285719769868,94.32572174072266,
8.590255581004783,15.785489823937537,54.66278839111328,
8.961320654117799,18.654169401588756,32.71087646484375,
8.206656758025304,18.68613866294349,67.6295166015625,
7.872841832238237,17.83978156600044,61.359718322753906,
8.320204520965035,19.008250216871506,97.4834976196289,
9.025055190090768,18.568251257777398,37.31787872314453,
7.286971104023962,20.744539663899488,38.84337615966797,
8.578005587597886,18.643903638887107,37.455177307128906,
8.701964164711057,19.964491019178585,33.70245361328125,
8.809628670546715,21.25070822542375,39.28577423095703,
7.418320674052836,21.20301847973239,36.66191864013672,
9.00314385869683,20.504065662170586,47.05055236816406,
8.719486087949065,16.365717179245458,31.673540115356445,
338.24410601379503,-9.059714109915054,73.82303619384766,0.2526705861091614
341.3808696769232,-9.898745138354878,129.53419494628906,0.4401983320713043
342.07342500536475,-8.892581948361258,53.4576416015625,
342.78722763717496,-9.173830612241794,79.65043640136719,
341.28790282650004,-10.161773029107872,37.60772705078125,0.23186910152435303
338.4035635948661,-8.795576394596907,51.79485321044922,0.2524040639400482
339.5420945314818,-9.745740890242724,75.54684448242188,
341.090345819207,-10.218496937654605,46.83698272705078,0.36311373114585876
341.0505122857199,-9.565798841129185,69.12450408935547,
342.4848452331997,-9.381350918763303,56.58491516113281,0.41262727975845337
338.43349126839695,-9.995775218689792,61.23767852783203,
339.3932297699995,-8.005573901051608,42.809669494628906,
341.2330413150971,-9.640645024780445,41.116371154785156,
342.28958101319705,-10.11074226382162,56.15777587890625,0.4347933232784271
342.93950148187577,-9.619190001160979,58.3544921875,
340.2041267341782,-9.377958382331084,32.070167541503906,
342.7779317988979,-9.701340775708935,64.31918334960938,
341.8728483783394,-9.758985982135512,31.505735397338867,
340.3627877194802,-9.550606488708121,48.743858337402344,0.4485055208206177
341.351034301189,-9.583723061018548,55.257728576660156,
340.5649269683107,-9.738749293214147,47.981109619140625,0.4369078278541565
341.5587197101735,-9.59512583170438,37.56195831298828,
342.94459564403525,-9.002291786565243,41.04009246826172,0.4571259021759033
341.969553858445,-8.72799271385566,32.28373718261719,
340.9813712941143,-10.066520812219288,39.48408508300781,
342.6108803894742,-9.586305441706237,47.17259216308594,
340.71139311092685,-10.162267005249937,38.59929656982422,
341.4384790034113,-10.185712086240024,33.99229431152344,0.3638555109500885
342.3827624919129,-9.295759844800378,39.804443359375,0.4639310836791992
341.79207005291374,-9.535048087896582,72.9077377319336,
343.4140801326952,-9.465772137634602,48.83538818359375,0.4821767508983612
343.1114087971896,-9.196968661240621,40.673973083496094,0.4517732560634613
337.7341848261003,-9.704541785782258,49.460838317871094,
344.1616615922904,-9.677685559822724,38.79761505126953,
340.0139644519913,-8.388747137506629,38.187416076660156,
341.0458697862659,-9.806637625140263,30.376867294311523,0.3633994162082672
339.6218043294224,-9.955228423845755,33.42786407470703,
341.9824279362559,-9.246119500281987,37.80603790283203,
342.02612826138034,-9.452831077365216,30.727731704711914,
152.14878614834615,17.245503750170737,61.25293731689453,
151.02891642163655,20.819556577936183,93.27312469482422,0.31243062019348145
153.44342443675149,19.763834172694537,56.12726593017578,0.1124110147356987
150.79704825079895,20.54173344929294,54.66278839111328,0.30811867117881775
155.0556050825716,22.31201828818642,90.1611099243164,0.48123764991760254
151.9350202814342,20.130016916230893,44.563995361328125,0.25011658668518066
151.66739968986573,21.670742010965526,38.965415954589844,0.1890229433774948
153.7195294027045,21.817241485370204,34.556732177734375,0.1640450656414032
152.62862859711194,17.60591822957212,35.96018981933594,0.1763395369052887
152.90890577234453,20.82242858528588,45.570823669433594,0.31376415491104126
152.78864644042528,19.24037976326476,35.13642120361328,0.11114692687988281
154.30389521131727,19.942048778295614,62.97674560546875,0.41688552498817444
152.34717575461394,17.02821587258985,45.982704162597656,0.25904420018196106
153.5533418246174,17.68533829286484,65.03617095947266,0.39979615807533264
152.2490505924757,19.62151799384528,46.058982849121094,0.30606138706207275
154.62728895416632,19.06370134439534,39.97224426269531,0.2519592046737671
151.3484244134238,20.948613360185774,33.351585388183594,0.1948309689760208
155.33466131638173,20.57156457294374,34.526222229003906,0.24717111885547638
152.44639360612172,16.992089002532946,36.12799072265625,
150.36595582239255,19.825109739149536,44.96062469482422,0.3002268075942993
153.64761035721756,17.581948178083632,40.918052673339844,0.4002540707588196
153.2805337205513,17.93188006635145,33.21429443359375,0.26079729199409485
156.47050349233115,21.899241058005444,37.10430908203125,0.2336786538362503
151.8909101375018,19.947512576116672,40.49091339111328,0.3080466091632843
155.37657221737425,18.887724621115694,48.942169189453125,0.3604878783226013
155.26445772447485,21.710283296649422,63.327613830566406,0.49126049876213074
150.92120798416755,20.534157895431726,30.483652114868164,
153.80452185657106,20.242712379484352,54.067840576171875,0.46206045150756836
155.07818298745053,19.03246964897024,41.46723175048828,0.3253464996814728
154.44443490874082,22.239783270718615,69.6736831665039,
151.1248514082601,19.901909891301077,57.454444885253906,
154.56690682878306,18.23810236144913,35.68560028076172,
154.447411479298,22.70945135430001,30.041257858276367,
152.80859214390185,18.1181426585406,30.36161231994629,
152.97749540971455,17.946208871773226,30.285337448120117,0.30542808771133423
153.46790630009838,21.93424789024414,34.48045349121094,0.38172993063926697
153.14723815983933,17.750123889148814,31.30742073059082,0.3955056667327881
152.59082062772313,16.628647002143104,31.5209903717041,0.3781748116016388
155.3866405217086,22.675805987453725,31.109106063842773,0.319601446390152
150.7910485762088,19.674343853578513,40.628211975097656,
155.4996052273015,20.92164457199014,68.78889465332031,0.5516700744628906
153.71419672961144,17.2824401473951,35.990699768066406,0.3963690996170044
153.38082729524348,18.58243382432455,33.88551330566406,0.40544742345809937
151.10187014612768,20.075538999161704,46.714942932128906,0.47248148918151855
154.79962315419277,22.64767647967936,33.51939392089844,0.4159342646598816
152.1328100631332,18.956938082134666,59.483360290527344,0.4957723617553711
153.64043178854675,22.505743892225073,54.342430114746094,
152.39509625952158,19.23686125754785,40.99433135986328,0.4240889549255371
151.9601137334863,20.833072659552524,48.36248016357422,0.5228121876716614
151.74839279284782,21.135420436114906,63.03776550292969,
154.1453502021815,19.750978090843297,36.20426940917969,0.41426047682762146
150.16401319195217,19.68870515039874,54.38819885253906,
153.48452955433598,22.14627191377631,48.911659240722656,
154.5942723640908,18.945098656268254,37.226348876953125,0.4498497545719147
153.3010190625993,22.250296104682505,40.06377410888672,
153.54086747254897,22.492578900045714,42.7333984375,
154.36939597956024,22.573021465320174,32.802406311035156,
151.983384408422,19.137921936897943,30.026002883911133,0.4224771559238434
153.6649132559934,17.76691087773429,30.74298667907715,0.4114478826522827
155.21703780701705,21.823984485107978,38.462005615234375,0.4915250241756439
155.9164261177894,21.88170389178153,31.810834884643555,
155.9833876483416,19.412663385226665,33.71770477294922,
154.07298199753018,22.63097006571088,35.94493103027344,
151.67033319787666,19.106139702967017,41.80284118652344,
126.39708921239392,48.29541321972677,57.469703674316406,0.18303385376930237
126.78714013114708,46.636947117293666,48.30146026611328,0.12891724705696106
125.59060741257058,47.12589928741267,45.280975341796875,0.12857124209403992
124.75626635803769,46.14302278042596,46.547142028808594,0.3545951247215271
127.63353562991101,48.814639235776774,33.9312744140625,0.17465521395206451
125.32559992958353,45.804913033488674,32.863426208496094,0.22969453036785126
128.70120544774335,49.382960907944614,36.295799255371094,0.27285486459732056
128.07729903931943,47.497862660282095,35.13642120361328,0.37270045280456543
127.7586588557835,47.10657281396666,33.99229431152344,0.3715202510356903
128.0163236259478,46.27538046185015,31.490480422973633,0.3642384111881256
123.73803249389732,46.27272221835864,32.00914764404297,0.3597200810909271
122.68301826906713,46.78730894400326,43.87751770019531,0.4788617193698883
125.91009649069083,48.50298619555204,37.226348876953125,0.41971200704574585
127.77197493885073,48.14494878227261,34.19061279296875,0.40548157691955566
128.658424231424,47.62049290061638,50.83378601074219,0.5484738349914551
127.79996568828159,49.08200547086134,46.760711669921875,
122.59509340833056,46.89408248261873,46.303062438964844,0.5155497789382935
139.33900090049727,52.76859880594741,49.79644775390625,0.19010049104690552
139.09910608994164,52.905772199170876,38.172157287597656,0.19110454618930817
138.9182584493857,50.781761667855406,69.81097412109375,
139.6581134207854,51.84443870001863,34.038063049316406,0.4362218976020813
261.194947638601,32.04302165573092,85.93548583984375,
262.41482666103707,31.43561466853684,60.627479553222656,
259.60990135302336,30.080620241056856,62.351295471191406,0.2740670442581177
260.63168663070763,33.05251990522458,32.878684997558594,
260.86723587358216,32.82034829108144,51.352455139160156,0.22474844753742218
261.4571925593282,31.550571948591614,34.48045349121094,
259.78610322169857,30.73539164114047,48.972679138183594,0.27985459566116333
262.77814928709904,33.7195380368986,47.82855987548828,0.35613754391670227
262.9186272368817,32.769118775327634,32.40577697753906,0.2043088972568512
260.5261596532354,31.2062713259698,32.146446228027344,0.2678408920764923
262.50316851242025,33.62351434172225,42.7333984375,
260.8559131340354,33.39681199660322,51.29143524169922,
11.622199893045263,20.46801265525455,123.3559341430664,
10.479346042076088,21.377058662332992,60.627479553222656,
13.512649990710997,20.230530227769897,63.388633728027344,
10.152498014029106,18.154847003675087,49.10997772216797,
9.478624014540344,18.34875716192406,38.446746826171875,
9.810829105836206,21.733968187059137,42.45880889892578,
10.961456632441923,20.66667622862271,44.25889587402344,
9.5315903856835,21.00727172451725,33.839744567871094,
11.683770895355508,19.403458095787112,88.10169219970703,
10.692207650782393,17.960506937838662,50.02527618408203,
12.95257476466918,20.127854025498596,50.29986572265625,
12.634828833765198,19.084412724007123,41.81809997558594,
9.57401781310216,17.200538757116924,50.58970642089844,
10.803260937718846,20.983953010160054,47.218360900878906,
12.99571138663714,20.39326457404241,38.05011749267578,
13.25620209242436,20.801488153908355,53.839019775390625,
13.875490275949915,20.7831463968097,32.344757080078125,
10.169541875885898,21.57440511536231,36.967018127441406,
13.019443624404516,20.725783147602446,44.289405822753906,
12.530179754042933,19.943703775960635,55.44078826904297,
9.60790489628289,19.8361161389213,32.344757080078125,
12.634035311057403,19.813547271273354,55.272987365722656,
11.368755967714321,21.326858289293046,39.75867462158203,
11.465347465887817,19.066565219020767,44.94536590576172,
12.13360798302216,20.135324758455905,36.31105041503906,
11.314184470922442,19.962735618045677,42.580848693847656,
12.767560342323122,20.65809297292381,53.335601806640625,
10.422469353276028,21.700473629432253,33.366844177246094,
11.20390963332244,20.59605841107766,35.67034149169922,
12.278173380025976,21.196835265085568,37.439918518066406,
9.673129606312386,18.842593184090568,50.0557861328125,
10.41367165988504,21.61206167319477,30.865026473999023,
11.1445395149251,18.12218469585649,40.59770202636719,
12.798607341220418,20.24039357578282,34.37367248535156,
9.171097921724026,20.34152528343817,31.9633846282959,
201.7647299426317,53.83117773154537,34.831321716308594,
201.85063858272576,53.78234929625666,120.8236083984375,0.41126522421836853
201.61232258056583,53.896796593229034,38.26368713378906,0.3647077679634094
201.94493060868535,52.6139950791896,66.22605895996094,
195.75062201213478,51.31274106582539,42.03166961669922,
198.0008720889678,53.157097493399995,55.318748474121094,
198.15009491213772,53.92490476475776,48.225189208984375,0.3273344039916992
196.13067665552774,51.72838134136983,37.745018005371094,0.275705486536026
198.65902107417392,54.74899026053431,124.54582214355469,
199.3516283787955,52.01476941071371,49.73542785644531,0.39125773310661316
196.55066084830253,51.735364696096916,37.53144836425781,0.27731218934059143
197.1367564921705,53.70474005670289,36.524620056152344,0.32897648215293884
199.08913350729193,52.30769177508129,34.770301818847656,
195.44925300560755,52.014213581580094,30.08702278137207,
201.04040421825852,52.27393741623303,51.30669403076172,0.450303852558136
201.76742651329383,53.30738553205706,57.210365295410156,
195.04443552452207,52.61033243656375,31.597265243530273,0.3107832670211792
195.361886735149,51.78092264087079,48.255699157714844,
199.44049798855923,52.83983697634726,58.995201110839844,
200.26621897840863,54.26278994732442,30.483652114868164,0.36399927735328674
196.86699107523452,52.66995912198991,41.635040283203125,
201.55656784921524,53.44052773322819,54.46446990966797,
200.59884784291722,52.7664244410739,47.935340881347656,
202.5106444255054,53.80311137662431,45.036895751953125,
197.60083473904447,50.12792912950642,49.58287811279297,
202.28848343164395,53.80923090964151,42.397789001464844,
199.90952299765277,52.45228886956107,41.23841094970703,
195.21087517678416,52.95476715639567,36.3720703125,
198.79684883904295,54.62793015598318,67.96512603759766,
195.02916650259863,53.37727866861068,35.990699768066406,
201.6229460844271,52.97690387601253,32.9549560546875,
201.10761031807374,53.336569133207455,30.11753273010254,0.47226768732070923
199.6232887521074,53.33317872294941,36.11273956298828,
256.5021407366379,36.95790778545307,70.13133239746094,0.2784689962863922
259.10537785778376,34.21070728156,54.22039031982422,0.25671640038490295
236.93380550115586,33.75284310454564,84.44049835205078,0.40080633759498596
236.90287606378183,33.316054064128785,47.38616180419922,0.11433134227991104
234.72879540204923,33.68529968681204,50.60496520996094,0.1953294426202774
237.3180995464291,33.89496743129406,33.64143371582031,0.1894381195306778
236.391626449321,33.05186701428662,32.45154571533203,0.3539173901081085
321.44315800893634,0.9310812422797796,56.783226013183594,0.13500916957855225
322.4903182328429,3.112386506832077,41.2689208984375,
322.0154841896288,2.472185019230419,40.32311248779297,
322.4709732845688,2.478201688397181,52.72540283203125,0.42896178364753723
139.06988290450863,29.818702726280243,108.78743743896484,
140.29509979376462,30.468439435612176,38.79761505126953,0.42939943075180054
137.21957030176418,28.86226140101609,50.452415466308594,
140.88069166124166,33.88641253748873,51.09312438964844,0.23361946642398834
136.15983166707827,30.656650289958726,44.579246520996094,0.26377856731414795
137.11922688870726,32.97425101735835,53.39662170410156,
139.7022177935056,27.614625091314448,45.494544982910156,
139.28140903051758,27.568155228611822,54.87635803222656,0.3413501977920532
137.8779392904039,29.492232011139365,46.760711669921875,0.4013393819332123
139.29694023786763,27.409750538608847,45.296234130859375,0.3422468602657318
139.44110368103986,27.851183206151404,40.902801513671875,
140.37222257251344,29.959760651275488,55.8984375,0.4318344295024872
136.23290831421608,33.02293969260685,33.946533203125,
142.05199439241045,31.157326723878604,38.26368713378906,0.34130892157554626
138.51483320550483,29.963531157608838,43.114768981933594,0.3180100917816162
138.52684144841646,27.614702140880713,35.15167236328125,
139.57325383587332,28.630404045210444,32.25322723388672,0.3360457122325897
140.7379352270434,31.210717848511276,41.68080139160156,0.416807621717453
136.8856475243076,28.648250416074745,37.500938415527344,
137.58091372798583,30.244787585483362,32.45154571533203,0.2515546679496765
141.07995548677286,29.359670462403407,33.549903869628906,0.37553563714027405
139.65022851368207,29.88549302484315,35.82289123535156,0.3170841336250305
138.27424940189545,27.1451938007514,51.74908447265625,
139.46218002187354,33.934972826474,30.0565128326416,0.3356439769268036
136.73518256797087,30.02548477551937,37.88231658935547,
141.0566974072667,32.81547830156969,33.534645080566406,
142.41032570290278,33.80560845818161,44.533485412597656,0.4287955164909363
136.36003426062973,33.228569627398365,30.727731704711914,0.3463089168071747
144.00754627566897,34.284322591783564,32.28373718261719,0.35951313376426697
140.28419143934744,30.11799677449035,57.3629150390625,
137.22817574483054,31.95074665542906,57.11883544921875,
139.09772058853304,29.26750461646224,58.751121520996094,
135.6992123132629,32.02775515004481,33.107505798339844,
137.47483744244096,27.546729573272405,41.619781494140625,
137.7757033474799,32.40265899960847,34.66351318359375,
135.26244666841492,32.199954825436144,31.4752254486084,0.3457086682319641
137.42814837974862,31.399503334298206,37.760276794433594,0.4586295187473297
139.74060990597314,28.63367765873078,37.470428466796875,
140.6378525207147,34.114600051597364,56.981544494628906,
144.654413076207,33.51991128931608,46.547142028808594,
137.4851090795995,30.971055723257734,32.52781677246094,
137.88535364710347,33.423896876760686,41.52825164794922,
139.5119991014533,30.95346725002134,31.017576217651367,0.4237910807132721
134.95670658781498,30.153245932010663,33.50413513183594,
